timestamp,action_type,item_id,source,user_answer,platform,datetime,hour,dayofweek,is_answered,action_type_encoded,platform_encoded,source_encoded,recommendation
1567373064472,enter,l446,adaptive_offer,No Answer,mobile,2019-09-01 21:24:24.472,21,6,0,0,0,0,Recommend practice exercises or short videos
1567373246480,quit,l446,adaptive_offer,No Answer,mobile,2019-09-01 21:27:26.480,21,6,0,1,0,0,Recommend practice exercises or short videos
1567373246585,enter,b588,adaptive_offer,No Answer,mobile,2019-09-01 21:27:26.585,21,6,0,0,0,0,Recommend practice exercises or short videos
1567373266801,respond,q588,adaptive_offer,c,mobile,2019-09-01 21:27:46.801,21,6,1,2,0,0,Recommend deeper articles or advanced content
1567373270002,submit,b588,adaptive_offer,No Answer,mobile,2019-09-01 21:27:50.002,21,6,0,3,0,0,Recommend practice exercises or short videos
1567373270073,enter,e588,adaptive_offer,No Answer,mobile,2019-09-01 21:27:50.073,21,6,0,0,0,0,Recommend practice exercises or short videos
1567373281663,quit,e588,adaptive_offer,No Answer,mobile,2019-09-01 21:28:01.663,21,6,0,1,0,0,Recommend practice exercises or short videos
1567373281747,enter,b854,adaptive_offer,No Answer,mobile,2019-09-01 21:28:01.747,21,6,0,0,0,0,Recommend practice exercises or short videos
1567373298814,respond,q854,adaptive_offer,a,mobile,2019-09-01 21:28:18.814,21,6,1,2,0,0,Recommend deeper articles or advanced content
1567373301791,submit,b854,adaptive_offer,No Answer,mobile,2019-09-01 21:28:21.791,21,6,0,3,0,0,Recommend practice exercises or short videos
1567373301860,enter,e854,adaptive_offer,No Answer,mobile,2019-09-01 21:28:21.860,21,6,0,0,0,0,Recommend practice exercises or short videos
1567373312357,quit,e854,adaptive_offer,No Answer,mobile,2019-09-01 21:28:32.357,21,6,0,1,0,0,Recommend practice exercises or short videos
1567373313976,enter,e312,sprint,No Answer,mobile,2019-09-01 21:28:33.976,21,6,0,0,0,6,Recommend practice exercises or short videos
1567373318091,quit,e312,sprint,No Answer,mobile,2019-09-01 21:28:38.091,21,6,0,1,0,6,Recommend practice exercises or short videos
1567381898494,enter,e312,sprint,No Answer,mobile,2019-09-01 23:51:38.494,23,6,0,0,0,6,Recommend practice exercises or short videos
1567381911352,quit,e312,sprint,No Answer,mobile,2019-09-01 23:51:51.352,23,6,0,1,0,6,Recommend practice exercises or short videos
1567381911408,enter,b740,sprint,No Answer,mobile,2019-09-01 23:51:51.408,23,6,0,0,0,6,Recommend practice exercises or short videos
1567381929608,respond,q740,sprint,a,mobile,2019-09-01 23:52:09.608,23,6,1,2,0,6,Recommend deeper articles or advanced content
1567381932591,submit,b740,sprint,No Answer,mobile,2019-09-01 23:52:12.591,23,6,0,3,0,6,Recommend practice exercises or short videos
1567381932649,enter,e740,sprint,No Answer,mobile,2019-09-01 23:52:12.649,23,6,0,0,0,6,Recommend practice exercises or short videos
1567381943307,quit,e740,sprint,No Answer,mobile,2019-09-01 23:52:23.307,23,6,0,1,0,6,Recommend practice exercises or short videos
1567381943358,enter,b750,sprint,No Answer,mobile,2019-09-01 23:52:23.358,23,6,0,0,0,6,Recommend practice exercises or short videos
1567381961751,respond,q750,sprint,a,mobile,2019-09-01 23:52:41.751,23,6,1,2,0,6,Recommend deeper articles or advanced content
1567381964707,submit,b750,sprint,No Answer,mobile,2019-09-01 23:52:44.707,23,6,0,3,0,6,Recommend practice exercises or short videos
1567381964759,enter,e750,sprint,No Answer,mobile,2019-09-01 23:52:44.759,23,6,0,0,0,6,Recommend practice exercises or short videos
1567381970963,quit,e750,sprint,No Answer,mobile,2019-09-01 23:52:50.963,23,6,0,1,0,6,Recommend practice exercises or short videos
1567381971014,enter,b424,sprint,No Answer,mobile,2019-09-01 23:52:51.014,23,6,0,0,0,6,Recommend practice exercises or short videos
1567381988004,respond,q424,sprint,a,mobile,2019-09-01 23:53:08.004,23,6,1,2,0,6,Recommend deeper articles or advanced content
1567381990821,submit,b424,sprint,No Answer,mobile,2019-09-01 23:53:10.821,23,6,0,3,0,6,Recommend practice exercises or short videos
1567381990873,enter,e424,sprint,No Answer,mobile,2019-09-01 23:53:10.873,23,6,0,0,0,6,Recommend practice exercises or short videos
1567382002566,quit,e424,sprint,No Answer,mobile,2019-09-01 23:53:22.566,23,6,0,1,0,6,Recommend practice exercises or short videos
1567382002625,enter,b1208,sprint,No Answer,mobile,2019-09-01 23:53:22.625,23,6,0,0,0,6,Recommend practice exercises or short videos
1567382011704,respond,q1208,sprint,a,mobile,2019-09-01 23:53:31.704,23,6,1,2,0,6,Recommend deeper articles or advanced content
1567382019698,submit,b1208,sprint,No Answer,mobile,2019-09-01 23:53:39.698,23,6,0,3,0,6,Recommend practice exercises or short videos
1567382019754,enter,e1208,sprint,No Answer,mobile,2019-09-01 23:53:39.754,23,6,0,0,0,6,Recommend practice exercises or short videos
1567382024607,quit,e1208,sprint,No Answer,mobile,2019-09-01 23:53:44.607,23,6,0,1,0,6,Recommend practice exercises or short videos
1567382024657,enter,b788,sprint,No Answer,mobile,2019-09-01 23:53:44.657,23,6,0,0,0,6,Recommend practice exercises or short videos
1567382040481,respond,q788,sprint,c,mobile,2019-09-01 23:54:00.481,23,6,1,2,0,6,Recommend deeper articles or advanced content
1567382043338,submit,b788,sprint,No Answer,mobile,2019-09-01 23:54:03.338,23,6,0,3,0,6,Recommend practice exercises or short videos
1567382043391,enter,e788,sprint,No Answer,mobile,2019-09-01 23:54:03.391,23,6,0,0,0,6,Recommend practice exercises or short videos
1567382053857,quit,e788,sprint,No Answer,mobile,2019-09-01 23:54:13.857,23,6,0,1,0,6,Recommend practice exercises or short videos
1567382053924,enter,b1115,sprint,No Answer,mobile,2019-09-01 23:54:13.924,23,6,0,0,0,6,Recommend practice exercises or short videos
1567382069682,respond,q1115,sprint,b,mobile,2019-09-01 23:54:29.682,23,6,1,2,0,6,Recommend deeper articles or advanced content
1567382073163,submit,b1115,sprint,No Answer,mobile,2019-09-01 23:54:33.163,23,6,0,3,0,6,Recommend practice exercises or short videos
1567382073217,enter,e1115,sprint,No Answer,mobile,2019-09-01 23:54:33.217,23,6,0,0,0,6,Recommend practice exercises or short videos
1567382086174,quit,e1115,sprint,No Answer,mobile,2019-09-01 23:54:46.174,23,6,0,1,0,6,Recommend practice exercises or short videos
1567382086230,enter,b291,sprint,No Answer,mobile,2019-09-01 23:54:46.230,23,6,0,0,0,6,Recommend practice exercises or short videos
1567382098765,respond,q291,sprint,b,mobile,2019-09-01 23:54:58.765,23,6,1,2,0,6,Recommend deeper articles or advanced content
1567382102534,respond,q291,sprint,c,mobile,2019-09-01 23:55:02.534,23,6,1,2,0,6,Recommend deeper articles or advanced content
1567382103173,respond,q291,sprint,a,mobile,2019-09-01 23:55:03.173,23,6,1,2,0,6,Recommend deeper articles or advanced content
1567382105706,submit,b291,sprint,No Answer,mobile,2019-09-01 23:55:05.706,23,6,0,3,0,6,Recommend practice exercises or short videos
1567382105759,enter,e291,sprint,No Answer,mobile,2019-09-01 23:55:05.759,23,6,0,0,0,6,Recommend practice exercises or short videos
1567382110239,quit,e291,sprint,No Answer,mobile,2019-09-01 23:55:10.239,23,6,0,1,0,6,Recommend practice exercises or short videos
1567382127389,enter,b4611,sprint,No Answer,mobile,2019-09-01 23:55:27.389,23,6,0,0,0,6,Recommend practice exercises or short videos
1567382141266,respond,q6079,sprint,d,mobile,2019-09-01 23:55:41.266,23,6,1,2,0,6,Recommend deeper articles or advanced content
1567382144718,submit,b4611,sprint,No Answer,mobile,2019-09-01 23:55:44.718,23,6,0,3,0,6,Recommend practice exercises or short videos
1567382144773,enter,e4611,sprint,No Answer,mobile,2019-09-01 23:55:44.773,23,6,0,0,0,6,Recommend practice exercises or short videos
1567382152181,quit,e4611,sprint,No Answer,mobile,2019-09-01 23:55:52.181,23,6,0,1,0,6,Recommend practice exercises or short videos
1567382152235,enter,b4715,sprint,No Answer,mobile,2019-09-01 23:55:52.235,23,6,0,0,0,6,Recommend practice exercises or short videos
1567382174404,respond,q6183,sprint,d,mobile,2019-09-01 23:56:14.404,23,6,1,2,0,6,Recommend deeper articles or advanced content
1567382187793,respond,q6183,sprint,b,mobile,2019-09-01 23:56:27.793,23,6,1,2,0,6,Recommend deeper articles or advanced content
1567382190808,submit,b4715,sprint,No Answer,mobile,2019-09-01 23:56:30.808,23,6,0,3,0,6,Recommend practice exercises or short videos
1567382190857,enter,e4715,sprint,No Answer,mobile,2019-09-01 23:56:30.857,23,6,0,0,0,6,Recommend practice exercises or short videos
1567382201310,quit,e4715,sprint,No Answer,mobile,2019-09-01 23:56:41.310,23,6,0,1,0,6,Recommend practice exercises or short videos
1567382201363,enter,b2957,sprint,No Answer,mobile,2019-09-01 23:56:41.363,23,6,0,0,0,6,Recommend practice exercises or short videos
1567382222212,respond,q4425,sprint,c,mobile,2019-09-01 23:57:02.212,23,6,1,2,0,6,Recommend deeper articles or advanced content
1567382225514,submit,b2957,sprint,No Answer,mobile,2019-09-01 23:57:05.514,23,6,0,3,0,6,Recommend practice exercises or short videos
1567382225564,enter,e2957,sprint,No Answer,mobile,2019-09-01 23:57:05.564,23,6,0,0,0,6,Recommend practice exercises or short videos
1567382258686,quit,e2957,sprint,No Answer,mobile,2019-09-01 23:57:38.686,23,6,0,1,0,6,Recommend practice exercises or short videos
1567501733245,enter,e280,sprint,No Answer,mobile,2019-09-03 09:08:53.245,9,1,0,0,0,6,Recommend practice exercises or short videos
1567501746523,quit,e280,sprint,No Answer,mobile,2019-09-03 09:09:06.523,9,1,0,1,0,6,Recommend practice exercises or short videos
1567501779206,enter,e1030,sprint,No Answer,mobile,2019-09-03 09:09:39.206,9,1,0,0,0,6,Recommend practice exercises or short videos
1567501803023,quit,e1030,sprint,No Answer,mobile,2019-09-03 09:10:03.023,9,1,0,1,0,6,Recommend practice exercises or short videos
1567501824961,enter,e1175,sprint,No Answer,mobile,2019-09-03 09:10:24.961,9,1,0,0,0,6,Recommend practice exercises or short videos
1567501834681,quit,e1175,sprint,No Answer,mobile,2019-09-03 09:10:34.681,9,1,0,1,0,6,Recommend practice exercises or short videos
1567501834786,enter,b1224,sprint,No Answer,mobile,2019-09-03 09:10:34.786,9,1,0,0,0,6,Recommend practice exercises or short videos
1567501852151,respond,q1224,sprint,a,mobile,2019-09-03 09:10:52.151,9,1,1,2,0,6,Recommend deeper articles or advanced content
1567501859885,submit,b1224,sprint,No Answer,mobile,2019-09-03 09:10:59.885,9,1,0,3,0,6,Recommend practice exercises or short videos
1567501859984,enter,e1224,sprint,No Answer,mobile,2019-09-03 09:10:59.984,9,1,0,0,0,6,Recommend practice exercises or short videos
1567501866871,quit,e1224,sprint,No Answer,mobile,2019-09-03 09:11:06.871,9,1,0,1,0,6,Recommend practice exercises or short videos
1567501868226,enter,l455,adaptive_offer,No Answer,mobile,2019-09-03 09:11:08.226,9,1,0,0,0,0,Recommend practice exercises or short videos
1567502097775,quit,l455,adaptive_offer,No Answer,mobile,2019-09-03 09:14:57.775,9,1,0,1,0,0,Recommend practice exercises or short videos
1567502102927,enter,l455,adaptive_offer,No Answer,mobile,2019-09-03 09:15:02.927,9,1,0,0,0,0,Recommend practice exercises or short videos
1567502161340,quit,l455,adaptive_offer,No Answer,mobile,2019-09-03 09:16:01.340,9,1,0,1,0,0,Recommend practice exercises or short videos
1567502609838,enter,e1175,adaptive_offer,No Answer,mobile,2019-09-03 09:23:29.838,9,1,0,0,0,0,Recommend practice exercises or short videos
1567502617018,quit,e1175,adaptive_offer,No Answer,mobile,2019-09-03 09:23:37.018,9,1,0,1,0,0,Recommend practice exercises or short videos
1567502637193,enter,e1224,adaptive_offer,No Answer,mobile,2019-09-03 09:23:57.193,9,1,0,0,0,0,Recommend practice exercises or short videos
1567502645835,quit,e1224,adaptive_offer,No Answer,mobile,2019-09-03 09:24:05.835,9,1,0,1,0,0,Recommend practice exercises or short videos
1567502647617,enter,e1224,sprint,No Answer,mobile,2019-09-03 09:24:07.617,9,1,0,0,0,6,Recommend practice exercises or short videos
1567502649898,quit,e1224,sprint,No Answer,mobile,2019-09-03 09:24:09.898,9,1,0,1,0,6,Recommend practice exercises or short videos
1567503340320,enter,e1224,sprint,No Answer,web,2019-09-03 09:35:40.320,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503343769,quit,e1224,sprint,No Answer,web,2019-09-03 09:35:43.769,9,1,0,1,1,6,Recommend practice exercises or short videos
1567503345794,enter,b754,sprint,No Answer,web,2019-09-03 09:35:45.794,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503363184,respond,q754,sprint,a,web,2019-09-03 09:36:03.184,9,1,1,2,1,6,Recommend deeper articles or advanced content
1567503364268,submit,b754,sprint,No Answer,web,2019-09-03 09:36:04.268,9,1,0,3,1,6,Recommend practice exercises or short videos
1567503365696,enter,e754,sprint,No Answer,web,2019-09-03 09:36:05.696,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503370891,quit,e754,sprint,No Answer,web,2019-09-03 09:36:10.891,9,1,0,1,1,6,Recommend practice exercises or short videos
1567503372374,enter,b692,sprint,No Answer,web,2019-09-03 09:36:12.374,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503392536,respond,q692,sprint,c,web,2019-09-03 09:36:32.536,9,1,1,2,1,6,Recommend deeper articles or advanced content
1567503393521,submit,b692,sprint,No Answer,web,2019-09-03 09:36:33.521,9,1,0,3,1,6,Recommend practice exercises or short videos
1567503394722,enter,e692,sprint,No Answer,web,2019-09-03 09:36:34.722,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503398976,quit,e692,sprint,No Answer,web,2019-09-03 09:36:38.976,9,1,0,1,1,6,Recommend practice exercises or short videos
1567503400752,enter,b666,sprint,No Answer,web,2019-09-03 09:36:40.752,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503419106,respond,q666,sprint,a,web,2019-09-03 09:36:59.106,9,1,1,2,1,6,Recommend deeper articles or advanced content
1567503419876,submit,b666,sprint,No Answer,web,2019-09-03 09:36:59.876,9,1,0,3,1,6,Recommend practice exercises or short videos
1567503420942,enter,e666,sprint,No Answer,web,2019-09-03 09:37:00.942,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503705200,quit,e666,sprint,No Answer,web,2019-09-03 09:41:45.200,9,1,0,1,1,6,Recommend practice exercises or short videos
1567503707058,enter,b921,sprint,No Answer,web,2019-09-03 09:41:47.058,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503717394,respond,q921,sprint,a,web,2019-09-03 09:41:57.394,9,1,1,2,1,6,Recommend deeper articles or advanced content
1567503723505,submit,b921,sprint,No Answer,web,2019-09-03 09:42:03.505,9,1,0,3,1,6,Recommend practice exercises or short videos
1567503724727,enter,e921,sprint,No Answer,web,2019-09-03 09:42:04.727,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503741151,quit,e921,sprint,No Answer,web,2019-09-03 09:42:21.151,9,1,0,1,1,6,Recommend practice exercises or short videos
1567503743300,enter,b621,sprint,No Answer,web,2019-09-03 09:42:23.300,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503763177,respond,q621,sprint,a,web,2019-09-03 09:42:43.177,9,1,1,2,1,6,Recommend deeper articles or advanced content
1567503763881,submit,b621,sprint,No Answer,web,2019-09-03 09:42:43.881,9,1,0,3,1,6,Recommend practice exercises or short videos
1567503764611,enter,e621,sprint,No Answer,web,2019-09-03 09:42:44.611,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503769209,quit,e621,sprint,No Answer,web,2019-09-03 09:42:49.209,9,1,0,1,1,6,Recommend practice exercises or short videos
1567503770822,enter,b447,sprint,No Answer,web,2019-09-03 09:42:50.822,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503788039,respond,q447,sprint,a,web,2019-09-03 09:43:08.039,9,1,1,2,1,6,Recommend deeper articles or advanced content
1567503788784,submit,b447,sprint,No Answer,web,2019-09-03 09:43:08.784,9,1,0,3,1,6,Recommend practice exercises or short videos
1567503790305,enter,e447,sprint,No Answer,web,2019-09-03 09:43:10.305,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503793233,quit,e447,sprint,No Answer,web,2019-09-03 09:43:13.233,9,1,0,1,1,6,Recommend practice exercises or short videos
1567503810016,enter,e2957,sprint,No Answer,web,2019-09-03 09:43:30.016,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503812408,quit,e2957,sprint,No Answer,web,2019-09-03 09:43:32.408,9,1,0,1,1,6,Recommend practice exercises or short videos
1567503815616,enter,b7512,sprint,No Answer,web,2019-09-03 09:43:35.616,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503828649,respond,q10161,sprint,b,web,2019-09-03 09:43:48.649,9,1,1,2,1,6,Recommend deeper articles or advanced content
1567503829584,submit,b7512,sprint,No Answer,web,2019-09-03 09:43:49.584,9,1,0,3,1,6,Recommend practice exercises or short videos
1567503830301,enter,e7512,sprint,No Answer,web,2019-09-03 09:43:50.301,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503831864,quit,e7512,sprint,No Answer,web,2019-09-03 09:43:51.864,9,1,0,1,1,6,Recommend practice exercises or short videos
1567503835392,enter,b4955,sprint,No Answer,web,2019-09-03 09:43:55.392,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503854462,respond,q6423,sprint,a,web,2019-09-03 09:44:14.462,9,1,1,2,1,6,Recommend deeper articles or advanced content
1567503855391,submit,b4955,sprint,No Answer,web,2019-09-03 09:44:15.391,9,1,0,3,1,6,Recommend practice exercises or short videos
1567503857452,enter,e4955,sprint,No Answer,web,2019-09-03 09:44:17.452,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503867857,quit,e4955,sprint,No Answer,web,2019-09-03 09:44:27.857,9,1,0,1,1,6,Recommend practice exercises or short videos
1567503870479,enter,b3789,sprint,No Answer,web,2019-09-03 09:44:30.479,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503889955,respond,q5257,sprint,c,web,2019-09-03 09:44:49.955,9,1,1,2,1,6,Recommend deeper articles or advanced content
1567503891112,submit,b3789,sprint,No Answer,web,2019-09-03 09:44:51.112,9,1,0,3,1,6,Recommend practice exercises or short videos
1567503892001,enter,e3789,sprint,No Answer,web,2019-09-03 09:44:52.001,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503923704,quit,e3789,sprint,No Answer,web,2019-09-03 09:45:23.704,9,1,0,1,1,6,Recommend practice exercises or short videos
1567503926655,enter,b4775,sprint,No Answer,web,2019-09-03 09:45:26.655,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503967176,respond,q6243,sprint,a,web,2019-09-03 09:46:07.176,9,1,1,2,1,6,Recommend deeper articles or advanced content
1567503968368,submit,b4775,sprint,No Answer,web,2019-09-03 09:46:08.368,9,1,0,3,1,6,Recommend practice exercises or short videos
1567503969515,enter,e4775,sprint,No Answer,web,2019-09-03 09:46:09.515,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503972880,quit,e4775,sprint,No Answer,web,2019-09-03 09:46:12.880,9,1,0,1,1,6,Recommend practice exercises or short videos
1567503975544,enter,b7643,sprint,No Answer,web,2019-09-03 09:46:15.544,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503985799,respond,q10292,sprint,a,web,2019-09-03 09:46:25.799,9,1,1,2,1,6,Recommend deeper articles or advanced content
1567503987095,submit,b7643,sprint,No Answer,web,2019-09-03 09:46:27.095,9,1,0,3,1,6,Recommend practice exercises or short videos
1567503988477,enter,e7643,sprint,No Answer,web,2019-09-03 09:46:28.477,9,1,0,0,1,6,Recommend practice exercises or short videos
1567503989431,quit,e7643,sprint,No Answer,web,2019-09-03 09:46:29.431,9,1,0,1,1,6,Recommend practice exercises or short videos
1567503992092,enter,b4740,sprint,No Answer,web,2019-09-03 09:46:32.092,9,1,0,0,1,6,Recommend practice exercises or short videos
1567504011561,respond,q6208,sprint,b,web,2019-09-03 09:46:51.561,9,1,1,2,1,6,Recommend deeper articles or advanced content
1567504012646,submit,b4740,sprint,No Answer,web,2019-09-03 09:46:52.646,9,1,0,3,1,6,Recommend practice exercises or short videos
1567504013679,enter,e4740,sprint,No Answer,web,2019-09-03 09:46:53.679,9,1,0,0,1,6,Recommend practice exercises or short videos
1567504014943,quit,e4740,sprint,No Answer,web,2019-09-03 09:46:54.943,9,1,0,1,1,6,Recommend practice exercises or short videos
1567504017916,enter,b6017,sprint,No Answer,web,2019-09-03 09:46:57.916,9,1,0,0,1,6,Recommend practice exercises or short videos
1567504048348,respond,q8666,sprint,b,web,2019-09-03 09:47:28.348,9,1,1,2,1,6,Recommend deeper articles or advanced content
1567504050968,submit,b6017,sprint,No Answer,web,2019-09-03 09:47:30.968,9,1,0,3,1,6,Recommend practice exercises or short videos
1567504051933,enter,e6017,sprint,No Answer,web,2019-09-03 09:47:31.933,9,1,0,0,1,6,Recommend practice exercises or short videos
1567504052944,quit,e6017,sprint,No Answer,web,2019-09-03 09:47:32.944,9,1,0,1,1,6,Recommend practice exercises or short videos
1567555830113,enter,b259,sprint,No Answer,web,2019-09-04 00:10:30.113,0,2,0,0,1,6,Recommend practice exercises or short videos
1567555846269,respond,q259,sprint,a,web,2019-09-04 00:10:46.269,0,2,1,2,1,6,Recommend deeper articles or advanced content
1567555847407,respond,q259,sprint,c,web,2019-09-04 00:10:47.407,0,2,1,2,1,6,Recommend deeper articles or advanced content
1567555849484,respond,q259,sprint,a,web,2019-09-04 00:10:49.484,0,2,1,2,1,6,Recommend deeper articles or advanced content
1567555850428,submit,b259,sprint,No Answer,web,2019-09-04 00:10:50.428,0,2,0,3,1,6,Recommend practice exercises or short videos
1567555851363,enter,e259,sprint,No Answer,web,2019-09-04 00:10:51.363,0,2,0,0,1,6,Recommend practice exercises or short videos
1567556142152,quit,e259,sprint,No Answer,web,2019-09-04 00:15:42.152,0,2,0,1,1,6,Recommend practice exercises or short videos
1567556143957,enter,b508,sprint,No Answer,web,2019-09-04 00:15:43.957,0,2,0,0,1,6,Recommend practice exercises or short videos
1567556162783,respond,q508,sprint,b,web,2019-09-04 00:16:02.783,0,2,1,2,1,6,Recommend deeper articles or advanced content
1567556164012,submit,b508,sprint,No Answer,web,2019-09-04 00:16:04.012,0,2,0,3,1,6,Recommend practice exercises or short videos
1567556165847,enter,e508,sprint,No Answer,web,2019-09-04 00:16:05.847,0,2,0,0,1,6,Recommend practice exercises or short videos
1567556174890,quit,e508,sprint,No Answer,web,2019-09-04 00:16:14.890,0,2,0,1,1,6,Recommend practice exercises or short videos
1567556176507,enter,b846,sprint,No Answer,web,2019-09-04 00:16:16.507,0,2,0,0,1,6,Recommend practice exercises or short videos
1567556192213,respond,q846,sprint,a,web,2019-09-04 00:16:32.213,0,2,1,2,1,6,Recommend deeper articles or advanced content
1567556193540,submit,b846,sprint,No Answer,web,2019-09-04 00:16:33.540,0,2,0,3,1,6,Recommend practice exercises or short videos
1567556204043,enter,b846,adaptive_offer,No Answer,web,2019-09-04 00:16:44.043,0,2,0,0,1,0,Recommend practice exercises or short videos
1567556216345,respond,q846,adaptive_offer,b,web,2019-09-04 00:16:56.345,0,2,1,2,1,0,Recommend deeper articles or advanced content
1567556217037,submit,b846,adaptive_offer,No Answer,web,2019-09-04 00:16:57.037,0,2,0,3,1,0,Recommend practice exercises or short videos
1567556217809,enter,e846,adaptive_offer,No Answer,web,2019-09-04 00:16:57.809,0,2,0,0,1,0,Recommend practice exercises or short videos
1567556221252,quit,e846,adaptive_offer,No Answer,web,2019-09-04 00:17:01.252,0,2,0,1,1,0,Recommend practice exercises or short videos
1567556222117,enter,b508,adaptive_offer,No Answer,web,2019-09-04 00:17:02.117,0,2,0,0,1,0,Recommend practice exercises or short videos
1567556237844,respond,q508,adaptive_offer,c,web,2019-09-04 00:17:17.844,0,2,1,2,1,0,Recommend deeper articles or advanced content
1567556238876,submit,b508,adaptive_offer,No Answer,web,2019-09-04 00:17:18.876,0,2,0,3,1,0,Recommend practice exercises or short videos
1567556239650,enter,e508,adaptive_offer,No Answer,web,2019-09-04 00:17:19.650,0,2,0,0,1,0,Recommend practice exercises or short videos
1567556241292,quit,e508,adaptive_offer,No Answer,web,2019-09-04 00:17:21.292,0,2,0,1,1,0,Recommend practice exercises or short videos
1567556242175,enter,b652,adaptive_offer,No Answer,web,2019-09-04 00:17:22.175,0,2,0,0,1,0,Recommend practice exercises or short videos
1567556259737,respond,q652,adaptive_offer,c,web,2019-09-04 00:17:39.737,0,2,1,2,1,0,Recommend deeper articles or advanced content
1567556260525,submit,b652,adaptive_offer,No Answer,web,2019-09-04 00:17:40.525,0,2,0,3,1,0,Recommend practice exercises or short videos
1567556261401,enter,e652,adaptive_offer,No Answer,web,2019-09-04 00:17:41.401,0,2,0,0,1,0,Recommend practice exercises or short videos
1567556262629,quit,e652,adaptive_offer,No Answer,web,2019-09-04 00:17:42.629,0,2,0,1,1,0,Recommend practice exercises or short videos
1567556263515,enter,b676,adaptive_offer,No Answer,web,2019-09-04 00:17:43.515,0,2,0,0,1,0,Recommend practice exercises or short videos
1567556283849,respond,q676,adaptive_offer,c,web,2019-09-04 00:18:03.849,0,2,1,2,1,0,Recommend deeper articles or advanced content
1567556285747,submit,b676,adaptive_offer,No Answer,web,2019-09-04 00:18:05.747,0,2,0,3,1,0,Recommend practice exercises or short videos
1567556286667,enter,e676,adaptive_offer,No Answer,web,2019-09-04 00:18:06.667,0,2,0,0,1,0,Recommend practice exercises or short videos
1567556293004,quit,e676,adaptive_offer,No Answer,web,2019-09-04 00:18:13.004,0,2,0,1,1,0,Recommend practice exercises or short videos
1567556293556,enter,e846,sprint,No Answer,web,2019-09-04 00:18:13.556,0,2,0,0,1,6,Recommend practice exercises or short videos
1567556294911,quit,e846,sprint,No Answer,web,2019-09-04 00:18:14.911,0,2,0,1,1,6,Recommend practice exercises or short videos
1567556296337,enter,b906,sprint,No Answer,web,2019-09-04 00:18:16.337,0,2,0,0,1,6,Recommend practice exercises or short videos
1567556313660,respond,q906,sprint,c,web,2019-09-04 00:18:33.660,0,2,1,2,1,6,Recommend deeper articles or advanced content
1567556314523,submit,b906,sprint,No Answer,web,2019-09-04 00:18:34.523,0,2,0,3,1,6,Recommend practice exercises or short videos
1567556315351,enter,e906,sprint,No Answer,web,2019-09-04 00:18:35.351,0,2,0,0,1,6,Recommend practice exercises or short videos
1567556320889,quit,e906,sprint,No Answer,web,2019-09-04 00:18:40.889,0,2,0,1,1,6,Recommend practice exercises or short videos
1567556322810,enter,b902,sprint,No Answer,web,2019-09-04 00:18:42.810,0,2,0,0,1,6,Recommend practice exercises or short videos
1567556335644,respond,q902,sprint,a,web,2019-09-04 00:18:55.644,0,2,1,2,1,6,Recommend deeper articles or advanced content
1567556339299,submit,b902,sprint,No Answer,web,2019-09-04 00:18:59.299,0,2,0,3,1,6,Recommend practice exercises or short videos
1567556340179,enter,e902,sprint,No Answer,web,2019-09-04 00:19:00.179,0,2,0,0,1,6,Recommend practice exercises or short videos
1567556342661,quit,e902,sprint,No Answer,web,2019-09-04 00:19:02.661,0,2,0,1,1,6,Recommend practice exercises or short videos
1567556344651,enter,b583,sprint,No Answer,web,2019-09-04 00:19:04.651,0,2,0,0,1,6,Recommend practice exercises or short videos
1567556360235,respond,q583,sprint,c,web,2019-09-04 00:19:20.235,0,2,1,2,1,6,Recommend deeper articles or advanced content
1567556361373,submit,b583,sprint,No Answer,web,2019-09-04 00:19:21.373,0,2,0,3,1,6,Recommend practice exercises or short videos
1567556362101,enter,e583,sprint,No Answer,web,2019-09-04 00:19:22.101,0,2,0,0,1,6,Recommend practice exercises or short videos
1567556851269,quit,e583,sprint,No Answer,web,2019-09-04 00:27:31.269,0,2,0,1,1,6,Recommend practice exercises or short videos
1567556852842,enter,b1314,sprint,No Answer,web,2019-09-04 00:27:32.842,0,2,0,0,1,6,Recommend practice exercises or short videos
